Market,AREA,A_MEAN,A_MEAN_ME,A_MEAN_SE,A_MEDIAN,A_MEDIAN_ME,A_MEDIAN_SE,EMP_PRSE,JOBS_1000,JOBS_1000_ME,JOBS_1000_SE,MEAN_PRSE,OCC_CODE,OCC_TITLE,PRIM_STATE,TOT_EMP,TOT_EMP_ME,TOT_EMP_SE,YEAR
"Columbia, MO",17860,57960.0,7156.9008,3651.48,52400.0,8969.74377264,4576.399884,17.6,20.774,7.16619904,3.6562240000000004,6.3,15-0000,Computer and Mathematical Occupations,MO,1700.0,586.4320000000001,299.20000000000005,2010
"Jefferson City, MO",27620,55150.0,5512.794,2812.65,50190.0,6909.1847202,3525.0942450000002,5.0,35.76,3.5044799999999996,1.7879999999999998,5.1,15-0000,Computer and Mathematical Occupations,MO,2560.0,250.88,128.0,2010
"Joplin, MO",27900,48520.0,3138.2736,1601.16,44960.0,3933.19830288,2006.7338280000001,10.4,7.473,1.52329632,0.777192,3.3,15-0000,Computer and Mathematical Occupations,MO,550.0,112.11200000000001,57.2,2010
"Kansas City, MO-KS",28140,72390.0,1844.4972,941.07,69230.0,2311.70834076,1179.443031,3.9,33.797,2.583442679999999,1.3180829999999997,1.3,15-0000,Computer and Mathematical Occupations,MO,32190.0,2460.6036,1255.41,2010
"St. Joseph, MO-KS",41140,54850.0,3762.71,1919.75,51540.0,4715.804443,2406.022675,9.2,9.17,1.6535343999999998,0.84364,3.5,15-0000,Computer and Mathematical Occupations,MO,480.0,86.55359999999999,44.16,2010
"St. Louis, MO-IL",41180,73520.0,1729.1904,882.24,73210.0,2167.1943283200003,1105.7113920000002,2.9,34.374,1.95381816,0.996846,1.2,15-0000,Computer and Mathematical Occupations,MO,43200.0,2455.488,1252.8,2010
"Springfield, MO",44180,47810.0,2904.9356,1482.11,43960.0,3640.75578748,1857.528463,6.7,17.75,2.33093,1.18925,3.1,15-0000,Computer and Mathematical Occupations,MO,3230.0,424.1636,216.41,2010
"Gulfport-Biloxi, MS",25060,58940.0,3812.2392,1945.02,57460.0,4777.8793893600005,2437.6935660000004,5.6,12.276,1.3474137599999998,0.687456,3.3,15-0000,Computer and Mathematical Occupations,MS,1240.0,136.1024,69.44,2010
"Hattiesburg, MS",25620,46210.0,4528.58,2310.5,41060.0,5675.669314000001,2895.74965,6.6,6.463,0.83605368,0.426558,5.0,15-0000,Computer and Mathematical Occupations,MS,350.0,45.276,23.1,2010
"Jackson, MS",27140,56070.0,2637.5328,1345.68,52590.0,3305.61985824,1686.5407440000001,6.1,13.922,1.6645143199999999,0.8492419999999999,2.4,15-0000,Computer and Mathematical Occupations,MS,3380.0,404.1128,206.18,2010
"Pascagoula, MS",37700,58960.0,5546.9568,2830.08,52930.0,6952.00095744,3546.939264,9.5,6.198,1.1540676,0.5888100000000001,4.8,15-0000,Computer and Mathematical Occupations,MS,340.0,63.30799999999999,32.3,2010
"Billings, MT",13740,48810.0,3444.0336,1757.16,44970.0,4316.407310879999,2202.248628,6.6,12.505,1.6176468,0.82533,3.6,15-0000,Computer and Mathematical Occupations,MT,1000.0,129.35999999999999,66.0,2010
"Great Falls, MT",24500,44220.0,5113.600800000001,2608.9800000000005,41940.0,6408.875882640002,3269.8346340000007,12.5,11.376,2.78712,1.422,5.9,15-0000,Computer and Mathematical Occupations,MT,400.0,98.0,50.0,2010
"Missoula, MT",33540,54890.0,8176.414400000001,4171.64,47920.0,10247.50016752,5228.316412,4.5,17.232,1.5198624,0.77544,7.6,15-0000,Computer and Mathematical Occupations,MT,930.0,82.026,41.85,2010
"Asheville, NC",11700,59440.0,3378.5696,1723.76,55450.0,4234.361279680001,2160.3884080000003,4.3,9.0,0.7585199999999999,0.38699999999999996,2.9,15-0000,Computer and Mathematical Occupations,NC,1490.0,125.57719999999999,64.07,2010
"Burlington, NC",15500,65150.0,3830.8199999999997,1954.5,62400.0,4801.166706,2449.57485,4.0,17.641,1.3830543999999998,0.7056399999999999,3.0,15-0000,Computer and Mathematical Occupations,NC,960.0,75.264,38.4,2010
"Charlotte-Gastonia-Concord, NC-SC",16740,80090.0,2354.6459999999997,1201.35,77830.0,2951.0778318000002,1505.651955,2.5,30.401,1.4896489999999998,0.760025,1.5,15-0000,Computer and Mathematical Occupations,NC,24600.0,1205.4,615.0,2010
"Durham, NC",20500,85220.0,3006.5616,1533.96,83840.0,3768.1236532800003,1922.5120680000002,1.9,70.255,2.6162962,1.334845,1.8,15-0000,Computer and Mathematical Occupations,NC,18760.0,698.6224,356.44,2010
"Fayetteville, NC",22180,66170.0,3242.33,1654.25,64840.0,4063.612189,2073.271525,2.6,12.79,0.6517784,0.33254,2.5,15-0000,Computer and Mathematical Occupations,NC,1600.0,81.536,41.6,2010
"Goldsboro, NC",24140,61930.0,5947.7572,3034.57,59090.0,7454.324098759999,3803.226581,16.2,6.718,2.1330993599999997,1.0883159999999998,4.9,15-0000,Computer and Mathematical Occupations,NC,290.0,92.0808,46.98,2010
"Greensboro-High Point, NC",24660,72530.0,3696.1288,1885.78,69690.0,4632.35822504,2363.4480740000004,12.3,18.657,4.4978295600000004,2.294811,2.6,15-0000,Computer and Mathematical Occupations,NC,6250.0,1506.75,768.75,2010
"Greenville, NC",24780,57610.0,4290.792799999999,2189.18,53370.0,5377.65061624,2743.699294,6.7,11.144,1.46343008,0.746648,3.8,15-0000,Computer and Mathematical Occupations,NC,790.0,103.7428,52.93,2010
"Hickory-Lenoir-Morganton, NC",25860,60230.0,3777.6256,1927.36,57920.0,4734.49816448,2415.560288,7.2,6.972,0.9838886400000002,0.5019840000000001,3.2,15-0000,Computer and Mathematical Occupations,NC,960.0,135.4752,69.12,2010
"Jacksonville, NC",27340,75240.0,10322.928,5266.8,71510.0,12937.7256624,6600.88044,36.1,22.754,16.09982024,8.214194,7.0,15-0000,Computer and Mathematical Occupations,NC,1000.0,707.56,361.0,2010
"Raleigh-Cary, NC",39580,76480.0,2248.512,1147.2,75530.0,2818.0600896,1437.78576,2.7,47.603,2.5191507600000005,1.2852810000000003,1.5,15-0000,Computer and Mathematical Occupations,NC,23310.0,1233.5652000000002,629.3700000000001,2010
"Rocky Mount, NC",40580,55130.0,2161.096,1102.6,51620.0,2708.5016168,1381.88858,20.1,9.541,3.7587723600000005,1.9177410000000004,2.0,15-0000,Computer and Mathematical Occupations,NC,530.0,208.7988,106.53,2010
"Wilmington, NC",48900,54530.0,3633.8792,1854.02,48450.0,4554.340801360001,2323.6432660000005,5.7,11.545,1.2898074,0.658065,3.4,15-0000,Computer and Mathematical Occupations,NC,1550.0,173.166,88.35,2010
"Winston-Salem, NC",49180,70930.0,2085.342,1063.95,70560.0,2613.5591286,1333.448535,2.8,17.431,0.95661328,0.488068,1.5,15-0000,Computer and Mathematical Occupations,NC,3470.0,190.43359999999998,97.16,2010
"Bismarck, ND",13900,51090.0,3805.1832,1941.42,49160.0,4769.036104559999,2433.181686,9.6,23.402,4.403320320000001,2.246592,3.8,15-0000,Computer and Mathematical Occupations,ND,1460.0,274.7136,140.16,2010
"Fargo, ND-MN",22020,54950.0,2907.954,1483.65,52180.0,3644.5387482,1859.4585450000002,10.4,33.118,6.750773120000001,3.4442720000000002,2.7,15-0000,Computer and Mathematical Occupations,ND,3940.0,803.1296,409.76,2010
"Grand Forks, ND-MN",24220,51290.0,2111.0964,1077.09,49310.0,2645.83711812,1349.916897,11.2,9.154,2.00948608,1.025248,2.1,15-0000,Computer and Mathematical Occupations,ND,430.0,94.39359999999999,48.16,2010
"Lincoln, NE",30700,56060.0,1538.2864,784.84,53030.0,1927.9343451200002,983.6399720000002,3.8,26.818,1.99740464,1.019084,1.4,15-0000,Computer and Mathematical Occupations,NE,4270.0,318.02959999999996,162.26,2010
"Omaha-Council Bluffs, NE-IA",36540,69380.0,1767.8024,901.94,68710.0,2215.58674792,1130.4014020000002,4.0,34.932,2.7386688,1.39728,1.3,15-0000,Computer and Mathematical Occupations,NE,15500.0,1215.2,620.0,2010
"Manchester, NH",74950,78470.0,4306.433599999999,2197.16,75480.0,5397.25323088,2753.700628,6.5,28.994,3.6938356000000003,1.8846100000000001,2.8,15-0000,Computer and Mathematical Occupations,NH,2830.0,360.542,183.95,2010
"Nashua, NH-MA NECTA Division",75404,88130.0,3627.4308,1850.73,86890.0,4546.25902164,2319.519909,8.6,48.703,8.20937768,4.188458,2.1,15-0000,Computer and Mathematical Occupations,NH,6250.0,1053.5,537.5,2010
"Portsmouth, NH-ME",76900,77120.0,2871.9488,1465.28,76890.0,3599.41343104,1836.435424,12.0,43.753,10.2907056,5.250360000000001,1.9,15-0000,Computer and Mathematical Occupations,NH,2380.0,559.7760000000001,285.6,2010
"Rochester-Dover, NH-ME",77350,69920.0,6029.9008,3076.48,68480.0,7557.274672640001,3855.7523840000003,2.9,38.009,2.1604315599999997,1.102261,4.4,15-0000,Computer and Mathematical Occupations,NH,2030.0,115.3852,58.87,2010
"Atlantic City, NJ",12100,79150.0,9618.308,4907.3,75490.0,12054.6254164,6150.31909,6.1,18.175,2.1730029999999996,1.1086749999999999,6.2,15-0000,Computer and Mathematical Occupations,NJ,2460.0,294.1176,150.06,2010
"Camden, NJ Metropolitan Division",15804,75420.0,3104.2871999999998,1583.82,71430.0,3890.60314776,1985.001606,8.1,23.919,3.79738044,1.937439,2.1,15-0000,Computer and Mathematical Occupations,NJ,11950.0,1897.182,967.95,2010
"Edison, NJ Metropolitan Division",20764,87010.0,2046.4751999999999,1044.12,84490.0,2564.8473681600003,1308.5955960000001,3.4,45.075,3.0037979999999997,1.5325499999999999,1.2,15-0000,Computer and Mathematical Occupations,NJ,43400.0,2892.176,1475.6,2010
"Newark-Union, NJ-PA Metropolitan Division",35084,89190.0,2971.8108,1516.23,84140.0,3724.57047564,1900.2910590000001,5.3,31.051,3.2255778799999995,1.6457029999999997,1.7,15-0000,Computer and Mathematical Occupations,NJ,29610.0,3075.8867999999998,1569.33,2010
"Ocean City, NJ",36140,59610.0,6893.300399999999,3516.99,56270.0,8639.37339132,4407.843567,15.5,3.648,1.1082624,0.56544,5.9,15-0000,Computer and Mathematical Occupations,NJ,140.0,42.532,21.7,2010
"Trenton-Ewing, NJ",45940,86560.0,3732.4672000000005,1904.3200000000004,82230.0,4677.90114176,2386.6842560000005,8.5,53.855,8.972243,4.577675,2.2,15-0000,Computer and Mathematical Occupations,NJ,11550.0,1924.23,981.75,2010
"Vineland-Millville-Bridgeton, NJ",47220,65570.0,4369.5848000000005,2229.38,64010.0,5476.40062984,2794.081954,22.2,6.238,2.71427856,1.384836,3.4,15-0000,Computer and Mathematical Occupations,NJ,370.0,160.99439999999998,82.14,2010
"Albuquerque, NM",10740,74080.0,4355.904,2222.4,71550.0,5459.2544832,2785.33392,5.0,23.675,2.32015,1.18375,3.0,15-0000,Computer and Mathematical Occupations,NM,8760.0,858.48,438.0,2010
"Farmington, NM",22140,62360.0,13078.139200000001,6672.52,49230.0,16390.831859359998,8362.669316,10.6,5.097,1.05895272,0.540282,10.7,15-0000,Computer and Mathematical Occupations,NM,240.0,49.8624,25.44,2010
"Las Cruces, NM",29740,71190.0,4883.634,2491.65,67640.0,6120.6584922,3122.7849450000003,5.5,21.402,2.3071356,1.17711,3.5,15-0000,Computer and Mathematical Occupations,NM,1390.0,149.842,76.45,2010
"Santa Fe, NM",42140,65810.0,2966.7148,1513.63,60670.0,3718.18365884,1897.0324790000002,5.5,16.345,1.7619909999999999,0.898975,2.3,15-0000,Computer and Mathematical Occupations,NM,1000.0,107.8,55.0,2010
"Carson City, NV",16180,65300.0,3327.6879999999996,1697.8,67290.0,4170.5913704,2127.8527400000003,5.3,24.069,2.5002877199999998,1.2756569999999998,2.6,15-0000,Computer and Mathematical Occupations,NV,660.0,68.56079999999999,34.98,2010
"Las Vegas-Paradise, NV",29820,64630.0,2406.8212,1227.97,62470.0,3016.4690099600007,1539.0148010000003,4.9,11.889,1.14181956,0.582561,1.9,15-0000,Computer and Mathematical Occupations,NV,9600.0,921.9839999999999,470.4,2010
"Reno-Sparks, NV",39900,68030.0,3600.1476,1836.81,63710.0,4512.06498708,2302.073973,7.3,16.885,2.4159058000000004,1.2326050000000002,2.7,15-0000,Computer and Mathematical Occupations,NV,3200.0,457.856,233.6,2010
"Albany-Schenectady-Troy, NY",10580,68250.0,2140.32,1092.0,66080.0,2682.463056,1368.6036000000001,3.7,34.358,2.49164216,1.271246,1.6,15-0000,Computer and Mathematical Occupations,NY,14580.0,1057.3416,539.46,2010
"Binghamton, NY",13780,73650.0,8805.594,4492.65,69070.0,11036.0509602,5630.638245,5.9,21.19,2.4504116000000002,1.25021,6.1,15-0000,Computer and Mathematical Occupations,NY,2260.0,261.3464,133.34,2010
"Buffalo-Niagara Falls, NY",15380,64120.0,2513.504,1282.4,61300.0,3150.1745632,1607.2319200000002,4.8,21.772,2.0483097599999995,1.0450559999999998,2.0,15-0000,Computer and Mathematical Occupations,NY,11460.0,1078.1568,550.08,2010
"Elmira, NY",21300,58910.0,3348.4444000000003,1708.39,53430.0,4196.60536652,2141.125187,17.8,6.011,2.0971176799999998,1.069958,2.9,15-0000,Computer and Mathematical Occupations,NY,220.0,76.75359999999999,39.16,2010
"Glens Falls, NY",24020,57030.0,4359.3732,2224.17,56140.0,5463.602431560001,2787.5522610000003,27.8,11.119,6.05852072,3.091082,3.9,15-0000,Computer and Mathematical Occupations,NY,570.0,310.58160000000004,158.46,2010
"Ithaca, NY",27060,64970.0,5220.9892,2663.77,64060.0,6543.46576436,3338.502941,3.6,24.256,1.71150336,0.873216,4.1,15-0000,Computer and Mathematical Occupations,NY,1190.0,83.96640000000001,42.84,2010
"Kingston, NY",28740,62520.0,3676.176,1875.6,58390.0,4607.3513808,2350.68948,18.3,12.745,4.5713766,2.332335,3.0,15-0000,Computer and Mathematical Occupations,NY,750.0,269.01,137.25,2010
"Nassau-Suffolk, NY Metropolitan Division",35004,74980.0,2204.4120000000003,1124.7,72060.0,2762.7895596000003,1409.58651,4.2,16.576,1.36453632,0.696192,1.5,15-0000,Computer and Mathematical Occupations,NY,19940.0,1641.4608,837.48,2010
"New York-White Plains-Wayne, NY-NJ Metropolitan Division",35644,86410.0,1185.5451999999998,604.8699999999999,81750.0,1485.8437991599997,758.0835709999999,1.9,29.323,1.09198852,0.557137,0.7,15-0000,Computer and Mathematical Occupations,NY,146110.0,5441.1364,2776.09,2010
"Poughkeepsie-Newburgh-Middletown, NY",39100,87300.0,11806.452,6023.7,81710.0,14797.0262916,7549.50321,3.7,24.016,1.7416403200000001,0.888592,6.9,15-0000,Computer and Mathematical Occupations,NY,5800.0,420.616,214.6,2010
"Rochester, NY",40380,68580.0,2016.252,1028.7,66170.0,2526.9686316,1289.26971,4.9,29.075,2.792363,1.424675,1.5,15-0000,Computer and Mathematical Occupations,NY,14040.0,1348.4016000000001,687.96,2010
"Syracuse, NY",45060,66780.0,2355.9984,1202.04,62510.0,2952.7727947200005,1506.5167320000003,8.8,17.523,3.0223670400000002,1.542024,1.8,15-0000,Computer and Mathematical Occupations,NY,5240.0,903.7952000000001,461.12000000000006,2010
"Utica-Rome, NY",46540,62820.0,3201.3071999999997,1633.32,59110.0,4012.1983137600005,2047.0399560000003,8.4,14.002,2.30528928,1.176168,2.6,15-0000,Computer and Mathematical Occupations,NY,1740.0,286.4736,146.16,2010
"Akron, OH",10420,66920.0,2229.7744000000002,1137.64,63110.0,2794.57625552,1425.804212,5.9,22.485,2.6001654000000003,1.326615,1.7,15-0000,Computer and Mathematical Occupations,OH,6910.0,799.0724,407.69,2010
"Canton-Massillon, OH",15940,60350.0,5441.156,2776.1,57130.0,6819.400814799999,3479.28613,16.0,12.5,3.92,2.0,4.6,15-0000,Computer and Mathematical Occupations,OH,1970.0,617.7919999999999,315.2,2010
"Cincinnati-Middletown, OH-KY-IN",17140,69480.0,1361.808,694.8,68010.0,1706.7539663999999,870.79284,5.2,27.396,2.79220032,1.424592,1.0,15-0000,Computer and Mathematical Occupations,OH,26390.0,2689.6688,1372.28,2010
"Cleveland-Elyria-Mentor, OH",17460,67350.0,1584.0720000000001,808.2,65690.0,1985.3174376000002,1012.9170600000001,4.7,22.874,2.10715288,1.075078,1.2,15-0000,Computer and Mathematical Occupations,OH,22150.0,2040.4579999999999,1041.05,2010
"Columbus, OH",18140,74240.0,1455.104,742.4,73890.0,1823.6818432000002,930.4499200000001,4.7,42.948,3.9563697600000003,2.0185560000000002,1.0,15-0000,Computer and Mathematical Occupations,OH,38030.0,3503.3236,1787.41,2010
"Dayton, OH",19380,71470.0,3081.7864,1572.34,68640.0,3862.40289512,1970.613722,4.4,35.324,3.0463417600000002,1.554256,2.2,15-0000,Computer and Mathematical Occupations,OH,12690.0,1094.3856000000003,558.3600000000001,2010
"Lima, OH",30620,50850.0,3089.6459999999997,1576.35,46210.0,3872.2533318,1975.639455,7.9,6.73,1.0420732000000001,0.5316700000000001,3.1,15-0000,Computer and Mathematical Occupations,OH,330.0,51.0972,26.07,2010
"Mansfield, OH",31900,65220.0,6902.8848,3521.88,62270.0,8651.385519840002,4413.972204000001,21.5,11.644,4.9067815999999995,2.50346,5.4,15-0000,Computer and Mathematical Occupations,OH,580.0,244.412,124.7,2010
"Sandusky, OH",41780,51920.0,3052.8959999999997,1557.6,53620.0,3826.1945568,1952.1400800000001,11.8,5.642,1.3048817600000002,0.6657560000000001,3.0,15-0000,Computer and Mathematical Occupations,OH,190.0,43.943200000000004,22.42,2010
"Springfield, OH",44220,70610.0,8718.9228,4448.43,68540.0,10927.42594524,5575.217319,43.9,15.577,13.403073879999999,6.838303,6.3,15-0000,Computer and Mathematical Occupations,OH,730.0,628.1212,320.47,2010
"Steubenville-Weirton, OH-WV",44600,55510.0,5439.98,2775.5,54340.0,6817.926934000001,3478.5341500000004,9.7,5.348,1.0167617599999998,0.5187559999999999,5.0,15-0000,Computer and Mathematical Occupations,OH,220.0,41.8264,21.34,2010
"Toledo, OH",45780,60090.0,1884.4224000000002,961.44,57700.0,2361.74659392,1204.9727520000001,7.0,12.671,1.7384612,0.88697,1.6,15-0000,Computer and Mathematical Occupations,OH,3580.0,491.176,250.6,2010
"Youngstown-Warren-Boardman, OH-PA",49660,55250.0,2490.6699999999996,1270.7499999999998,51740.0,3121.556711,1592.630975,7.5,9.007,1.324029,0.6755249999999999,2.3,15-0000,Computer and Mathematical Occupations,OH,1930.0,283.71,144.75,2010
"Lawton, OK",30020,60230.0,7083.048,3613.8,54030.0,8877.1840584,4529.17554,24.6,15.337,7.39488792,3.772902,6.0,15-0000,Computer and Mathematical Occupations,OK,640.0,308.5824,157.44,2010
"Oklahoma City, OK",36420,60070.0,2001.5324,1021.19,57460.0,2508.5205569199998,1279.857427,3.4,17.55,1.169532,0.5967,1.7,15-0000,Computer and Mathematical Occupations,OK,9670.0,644.4087999999999,328.78,2010
"Tulsa, OK",46140,62420.0,2813.8936000000003,1435.66,58640.0,3526.65284888,1799.312678,6.3,19.221,2.37340908,1.210923,2.3,15-0000,Computer and Mathematical Occupations,OK,7820.0,965.6136,492.66,2010
"Bend, OR",13460,65650.0,6305.026,3216.85,60590.0,7902.0890858,4031.6781050000004,6.1,13.578,1.6233856799999997,0.8282579999999998,4.9,15-0000,Computer and Mathematical Occupations,OR,800.0,95.648,48.8,2010
"Corvallis, OR",18700,81370.0,7655.2896,3905.76,79010.0,9594.37445568,4895.089008,37.8,47.72,35.354793599999994,18.038159999999998,4.8,15-0000,Computer and Mathematical Occupations,OR,1560.0,1155.7728,589.68,2010
"Eugene-Springfield, OR",21660,61750.0,2420.6,1235.0,61230.0,3033.7379800000003,1547.8255000000001,15.1,23.152,6.85206592,3.4959520000000004,2.0,15-0000,Computer and Mathematical Occupations,OR,3140.0,929.3144,474.14,2010
"Medford, OR",32780,57830.0,4080.4848,2081.88,53910.0,5114.07159984,2609.220204,5.5,12.711,1.3702458,0.699105,3.6,15-0000,Computer and Mathematical Occupations,OR,940.0,101.33200000000001,51.7,2010
"Portland-Vancouver-Beaverton, OR-WA",38900,77160.0,1966.0368,1003.08,75200.0,2464.03392144,1257.1601640000001,3.2,29.206,1.8318003200000001,0.9345920000000001,1.3,15-0000,Computer and Mathematical Occupations,OR,28100.0,1762.432,899.2,2010
"Salem, OR",41420,62650.0,2455.88,1253.0,62110.0,3077.9544040000005,1570.3849000000002,4.4,21.626,1.8650262400000002,0.9515440000000001,2.0,15-0000,Computer and Mathematical Occupations,OR,3080.0,265.61920000000003,135.52,2010
"Allentown-Bethlehem-Easton, PA-NJ",10900,69720.0,3826.2336,1952.16,64840.0,4795.41857088,2446.642128,8.6,17.205,2.900074799999999,1.4796299999999996,2.8,15-0000,Computer and Mathematical Occupations,PA,5630.0,948.9928,484.18,2010
"Altoona, PA",11020,54210.0,3187.548,1626.3,53220.0,3994.9539084,2038.24179,8.4,11.325,1.8645479999999999,0.9512999999999999,3.0,15-0000,Computer and Mathematical Occupations,PA,650.0,107.016,54.6,2010
"Erie, PA",21500,60580.0,5936.84,3029.0,56190.0,7440.6415719999995,3796.2457,7.0,11.161,1.5312891999999998,0.7812699999999999,5.0,15-0000,Computer and Mathematical Occupations,PA,1390.0,190.708,97.3,2010
"Harrisburg-Carlisle, PA",25420,68660.0,2691.472,1373.2,67440.0,3373.2218576,1721.0315600000001,3.5,36.229,2.4853094000000002,1.2680150000000001,2.0,15-0000,Computer and Mathematical Occupations,PA,11050.0,758.03,386.75,2010
"Johnstown, PA",27780,63020.0,7164.1136,3655.16,58030.0,8978.78357488,4581.012028,8.6,11.84,1.9957504,1.01824,5.8,15-0000,Computer and Mathematical Occupations,PA,650.0,109.564,55.9,2010
"Lancaster, PA",29540,62220.0,1951.2192,995.52,60010.0,2445.46302336,1247.685216,5.2,10.196,1.03917632,0.530192,1.6,15-0000,Computer and Mathematical Occupations,PA,2260.0,230.33919999999998,117.52,2010
"Lebanon, PA",30140,64390.0,8581.8992,4378.52,65490.0,10755.69426736,5487.599116,33.3,16.518,10.78096824,5.500494,6.8,15-0000,Computer and Mathematical Occupations,PA,760.0,496.0367999999999,253.07999999999996,2010
